,,,,,,,,,,,,,,,,,,,,,,,,,
"Stock Market Data Used in ""Irrational Exuberance"" Princeton University Press, 2000, 2005, 2015, updated",,,,,,,,,,,,Cyclically,,Cyclically ,,,,,,,,,,,
Robert J. Shiller ,,,,,,,,,,,,Adjusted,,Adjusted,,,,,,,,,,,
,,,,,,,,,,,,Price,,Total Return Price,,,,,,,,,,,
,,,,  Consumer,,,,,Real,,Real,Earnings,,Earnings,,,Monthly,Real,,,,,,,
,S&P,,,Price,,Long,,,Total,,TR,Ratio,,Ratio,,Excess,Total,Total,10 Year,10 Year,Real 10 Year,,,,
,Comp.,Dividend,Earnings,Index,Date  ,Interest,Real,Real,Return,Real,Scaled,P/E10 or,,TR P/E10 or,,CAPE,Bond,Bond,Annualized Stock,Annualized Bonds ,Excess Annualized ,,,,
Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Price,Earnings,Earnings,CAPE,,TR CAPE,,Yield,Returns,Returns,Real Return,Real Return,Returns,,,,
1945.05,14.82,0.65,0.99,17.90,1945.37,2.31,271.51,11.91," 	14,069.01 ",18.08, 	936.67 ,13.04,,17.28,,8.00%,1.00,13.66,11.50%,-1.91%,13.41%,,,,
1945.06,15.09,0.65,1.00,18.10,1945.46,2.30,273.40,11.78," 	14,217.89 ",18.12, 	942.21 ,13.13,,17.39,,8.15%,1.00,13.55,12.05%,-1.83%,13.88%,,,,
1945.07,14.78,0.65,1.00,18.10,1945.54,2.28,267.78,11.84," 	13,977.10 ",18.06, 	942.52 ,12.87,,17.04,,8.32%,1.00,13.59,13.03%,-1.98%,15.01%,,,,
1945.08,14.83,0.66,0.99,18.10,1945.62,2.27,268.69,11.90," 	14,076.13 ",18.00, 	942.84 ,12.92,,17.09,,8.30%,1.00,13.64,12.92%,-2.04%,14.96%,,,,
1945.09,15.84,0.66,0.99,18.10,1945.71,2.25,286.99,11.96," 	15,087.00 ",17.94, 	942.94 ,13.80,,18.25,,7.82%,1.00,13.68,12.62%,-2.09%,14.71%,,,,
1945.1,16.50,0.66,0.98,18.10,1945.79,2.24,298.95,11.96," 	15,768.01 ",17.76, 	936.52 ,14.37,,19.00,,7.55%,1.00,13.73,11.59%,-2.02%,13.60%,,,,
1945.11,17.04,0.66,0.97,18.10,1945.87,2.22,308.73,11.96," 	16,336.61 ",17.57, 	929.96 ,14.85,,19.61,,7.26%,1.00,13.77,11.95%,-2.03%,13.99%,,,,
1945.12,17.33,0.66,0.96,18.20,1945.96,2.21,312.26,11.89," 	16,575.79 ",17.30, 	918.22 ,15.02,,19.82,,7.26%,1.00,13.74,11.97%,-2.01%,13.98%,,,,
1946.01,18.02,0.67,0.94,18.20,1946.04,2.19,324.69,12.01," 	17,288.90 ",16.94, 	901.86 ,15.62,,20.60,,7.02%,1.00,13.78,11.23%,-1.97%,13.20%,,,,
1946.02,18.07,0.67,0.92,18.10,1946.12,2.20,327.39,12.20," 	17,486.79 ",16.67, 	890.31 ,15.76,,20.77,,6.90%,1.00,13.88,11.21%,-1.96%,13.17%,,,,
1946.03,17.53,0.68,0.90,18.30,1946.21,2.20,314.14,12.19," 	16,833.05 ",16.13, 	864.22 ,15.13,,19.93,,7.34%,1.00,13.74,12.42%,-1.94%,14.36%,,,,
1946.04,18.66,0.68,0.88,18.40,1946.29,2.21,332.57,12.12," 	17,874.86 ",15.68, 	842.97 ,16.04,,21.10,,7.02%,1.00,13.69,11.87%,-2.10%,13.97%,,,,
1946.05,18.70,0.68,0.86,18.50,1946.37,2.21,331.48,12.05," 	17,870.34 ",15.24, 	821.84 ,16.01,,21.05,,7.08%,1.00,13.63,11.51%,-1.98%,13.49%,,,,
1946.06,18.58,0.68,0.84,18.70,1946.46,2.22,325.83,11.92," 	17,619.34 ",14.73, 	796.57 ,15.77,,20.71,,7.21%,1.00,13.51,11.55%,-1.88%,13.43%,,,,
1946.07,18.05,0.68,0.86,19.80,1946.54,2.22,298.95,11.32," 	16,216.81 ",14.19, 	769.66 ,14.51,,19.04,,8.27%,1.00,12.77,13.03%,-1.47%,14.50%,,,,
1946.08,17.70,0.69,0.87,20.20,1946.62,2.23,287.35,11.15," 	15,637.85 ",14.18, 	771.58 ,13.98,,18.34,,8.66%,1.00,12.54,13.45%,-1.41%,14.86%,,,,
1946.09,15.09,0.69,0.89,20.40,1946.71,2.23,242.58,11.09," 	13,251.53 ",14.31, 	781.57 ,11.84,,15.53,,10.05%,1.00,12.43,14.94%,-1.38%,16.32%,,,,
1946.1,14.75,0.70,0.95,20.80,1946.79,2.24,232.55,10.98," 	12,753.86 ",14.93, 	818.55 ,11.39,,14.93,,10.58%,1.00,12.21,15.23%,-1.17%,16.40%,,,,
1946.11,14.69,0.70,1.00,21.30,1946.87,2.24,226.17,10.83," 	12,453.30 ",15.45, 	850.56 ,11.11,,14.57,,11.05%,1.00,11.94,15.42%,-1.05%,16.47%,,,,
1946.12,15.13,0.71,1.06,21.50,1946.96,2.25,230.77,10.83," 	12,756.68 ",16.17, 	893.73 ,11.37,,14.90,,10.93%,1.00,11.85,15.31%,-1.06%,16.37%,,,,
1947.01,15.21,0.71,1.13,21.50,1947.04,2.25,231.99,10.88," 	12,874.25 ",17.24, 	956.47 ,11.47,,15.02,,10.78%,1.00,11.86,14.99%,-0.94%,15.92%,,,,
1947.02,15.80,0.72,1.20,21.50,1947.12,2.27,240.99,10.93," 	13,424.20 ",18.30," 	1,019.56 ",11.95,,15.64,,10.41%,1.00,11.87,14.00%,-0.85%,14.85%,,,,
1947.03,15.16,0.72,1.27,21.90,1947.21,2.28,227.01,10.78," 	12,695.22 ",19.02," 	1,063.52 ",11.29,,14.76,,11.01%,1.00,11.66,14.78%,-0.74%,15.52%,,,,
1947.04,14.60,0.73,1.33,21.90,1947.29,2.30,218.62,10.98," 	12,277.45 ",19.87," 	1,115.62 ",10.90,,14.24,,11.23%,1.00,11.66,15.42%,-0.81%,16.23%,,,,
1947.05,14.34,0.75,1.38,21.90,1947.37,2.31,214.73,11.18," 	12,111.13 ",20.71," 	1,168.32 ",10.73,,14.01,,11.28%,1.00,11.67,16.01%,-0.92%,16.93%,,,,
1947.06,14.84,0.76,1.44,22.00,1947.46,2.33,221.21,11.33," 	12,529.69 ",21.46," 	1,215.82 ",11.08,,14.45,,11.02%,1.00,11.62,15.80%,-1.05%,16.85%,,,,
1947.07,15.77,0.77,1.48,22.20,1947.54,2.35,232.95,11.37," 	13,248.64 ",21.81," 	1,240.58 ",11.70,,15.23,,10.56%,1.00,11.52,15.34%,-1.11%,16.45%,,,,
1947.08,15.46,0.78,1.51,22.50,1947.62,2.36,225.33,11.37," 	12,868.91 ",22.06," 	1,259.70 ",11.34,,14.74,,10.95%,1.00,11.38,15.06%,-0.95%,16.01%,,,,
1947.09,15.06,0.79,1.55,23.00,1947.71,2.38,214.73,11.26," 	12,317.04 ",22.10," 	1,267.69 ",10.83,,14.06,,11.51%,1.00,11.14,15.13%,-0.70%,15.82%,,,,
1947.1,15.45,0.81,1.57,23.00,1947.79,2.39,220.29,11.50," 	12,690.98 ",22.39," 	1,289.63 ",11.13,,14.44,,11.24%,1.00,11.14,14.09%,-0.71%,14.80%,,,,
1947.11,15.27,0.82,1.59,23.10,1947.87,2.41,216.78,11.69," 	12,544.94 ",22.57," 	1,306.25 ",10.98,,14.21,,11.47%,1.00,11.10,13.97%,-0.47%,14.45%,,,,
1947.12,15.03,0.84,1.61,23.40,1947.96,2.42,210.64,11.77," 	12,246.24 ",22.56," 	1,311.81 ",10.68,,13.82,,11.91%,1.00,10.97,14.28%,0.10%,14.18%,,,,
1948.01,14.83,0.84,1.64,23.70,1948.04,2.44,205.20,11.67," 	11,986.86 ",22.74," 	1,328.28 ",10.42,,13.47,,12.41%,1.00,10.83,14.71%,0.28%,14.43%,,,,
1948.02,14.10,0.85,1.68,23.50,1948.12,2.43,196.76,11.81," 	11,551.33 ",23.40," 	1,373.60 ",10.00,,12.92,,12.81%,1.00,10.96,15.22%,0.23%,14.99%,,,,
1948.03,14.30,0.85,1.71,23.40,1948.21,2.42,200.40,11.91," 	11,823.52 ",23.96," 	1,413.86 ",10.19,,13.16,,12.59%,1.00,11.04,15.14%,0.17%,14.97%,,,,
1948.04,15.40,0.85,1.76,23.80,1948.29,2.41,212.19,11.71," 	12,576.60 ",24.25," 	1,437.33 ",10.78,,13.91,,12.17%,1.00,10.88,14.50%,0.38%,14.11%,,,,
1948.05,16.15,0.85,1.81,23.90,1948.37,2.40,221.60,11.66," 	13,191.52 ",24.84," 	1,478.43 ",11.24,,14.50,,11.92%,1.00,10.87,14.35%,0.39%,13.96%,,,,
1948.06,16.82,0.85,1.86,24.10,1948.46,2.39,228.87,11.57," 	13,682.14 ",25.31," 	1,513.01 ",11.58,,14.93,,11.75%,1.00,10.81,14.24%,0.42%,13.82%,,,,
1948.07,16.42,0.86,1.93,24.40,1948.54,2.38,220.68,11.51," 	13,249.90 ",25.94," 	1,557.39 ",11.13,,14.34,,12.24%,1.00,10.71,14.92%,0.31%,14.61%,,,,
1948.08,15.94,0.86,2.00,24.50,1948.62,2.36,213.36,11.56," 	12,867.89 ",26.77," 	1,614.54 ",10.72,,13.80,,12.64%,1.00,10.70,15.75%,0.09%,15.66%,,,,
1948.09,15.76,0.87,2.07,24.50,1948.71,2.35,210.95,11.65," 	12,781.11 ",27.71," 	1,678.74 ",10.55,,13.58,,12.80%,1.00,10.73,16.17%,-0.09%,16.25%,,,,
1948.1,16.19,0.89,2.14,24.40,1948.79,2.34,217.59,11.96," 	13,244.03 ",28.81," 	1,753.33 ",10.83,,13.93,,12.61%,1.00,10.81,16.25%,-0.16%,16.41%,,,,
1948.11,15.29,0.91,2.22,24.20,1948.87,2.33,207.20,12.33," 	12,673.72 ",30.04," 	1,837.37 ",10.25,,13.19,,13.05%,1.00,10.93,17.10%,-0.23%,17.33%,,,,
1948.12,15.19,0.93,2.29,24.10,1948.96,2.32,206.69,12.65," 	12,707.58 ",31.16," 	1,915.76 ",10.16,,13.07,,13.10%,1.00,11.00,17.36%,-0.33%,17.69%,,,,
1949.01,15.36,0.95,2.32,24.00,1949.04,2.31,209.88,12.94," 	12,969.61 ",31.70," 	1,958.95 ",10.25,,13.19,,12.99%,1.00,11.08,17.57%,-0.53%,18.10%,,,,
1949.02,14.77,0.96,2.35,23.80,1949.12,2.31,203.51,13.27," 	12,644.58 ",32.38," 	2,011.83 ",9.87,,12.71,,13.34%,1.00,11.20,17.76%,-0.52%,18.28%,,,,
1949.03,14.91,0.98,2.38,23.80,1949.21,2.31,205.44,13.50," 	12,834.35 ",32.79," 	2,048.68 ",9.90,,12.74,,13.31%,1.00,11.22,17.91%,-0.53%,18.44%,,,,
1949.04,14.89,0.99,2.39,23.90,1949.29,2.31,204.31,13.63," 	12,834.46 ",32.75," 	2,057.19 ",9.78,,12.59,,13.55%,1.00,11.19,18.10%,-0.61%,18.71%,,,,
1949.05,14.78,1.01,2.39,23.80,1949.37,2.31,203.65,13.87," 	12,865.79 ",32.98," 	2,083.36 ",9.69,,12.48,,13.61%,1.00,11.26,18.28%,-0.79%,19.07%,,,,
1949.06,13.97,1.02,2.40,23.90,1949.46,2.31,191.68,14.00," 	12,183.50 ",32.93," 	2,093.08 ",9.07,,11.68,,14.36%,1.00,11.23,18.81%,-0.79%,19.60%,,,,
1949.07,14.76,1.03,2.40,23.70,1949.54,2.32,204.23,14.21," 	13,056.34 ",33.16," 	2,120.04 ",9.61,,12.38,,13.65%,1.00,11.35,18.44%,-0.94%,19.38%,,,,
1949.08,15.29,1.03,2.39,23.80,1949.62,2.32,210.68,14.24," 	13,544.19 ",32.98," 	2,120.06 ",9.85,,12.69,,13.44%,1.00,11.32,17.97%,-0.90%,18.87%,,,,
1949.09,15.49,1.04,2.39,23.90,1949.71,2.32,212.54,14.27," 	13,740.39 ",32.79," 	2,120.05 ",9.88,,12.74,,13.22%,1.00,11.29,17.32%,-1.07%,18.39%,,,,
1949.1,15.89,1.07,2.37,23.70,1949.79,2.32,219.87,14.85," 	14,294.17 ",32.75," 	2,128.99 ",10.17,,13.10,,12.92%,1.00,11.41,16.83%,-1.05%,17.88%,,,,
1949.11,16.11,1.11,2.34,23.80,1949.87,2.32,221.98,15.25," 	14,513.80 ",32.29," 	2,111.15 ",10.22,,13.17,,12.92%,1.00,11.38,16.73%,-0.99%,17.72%,,,,
1949.12,16.54,1.14,2.32,23.60,1949.96,2.32,229.83,15.84," 	15,113.79 ",32.24," 	2,119.95 ",10.53,,13.57,,12.54%,1.00,11.50,16.66%,-1.18%,17.84%,,,,
1950.01,16.88,1.15,2.34,23.50,1950.04,2.32,235.55,16.05," 	15,578.05 ",32.61," 	2,156.44 ",10.75,,13.85,,12.38%,1.00,11.57,16.17%,-1.19%,17.36%,,,,
1950.02,17.21,1.16,2.35,23.50,1950.12,2.34,240.16,16.19," 	15,971.80 ",32.84," 	2,184.02 ",10.91,,14.06,,12.14%,1.00,11.57,15.42%,-1.01%,16.43%,,,,
1950.03,17.35,1.17,2.37,23.60,1950.21,2.36,241.09,16.26," 	16,123.61 ",32.93," 	2,202.48 ",10.91,,14.06,,12.16%,1.00,11.53,15.19%,-0.74%,15.93%,,,,
1950.04,17.84,1.18,2.43,23.60,1950.29,2.38,247.90,16.40," 	16,670.35 ",33.72," 	2,267.57 ",11.18,,14.39,,11.92%,1.00,11.53,14.94%,-0.76%,15.71%,,,,
1950.05,18.44,1.19,2.48,23.70,1950.37,2.40,255.15,16.47," 	17,250.58 ",34.36," 	2,323.15 ",11.46,,14.75,,11.73%,1.00,11.48,14.48%,-0.74%,15.22%,,,,
1950.06,18.74,1.20,2.54,23.80,1950.46,2.42,258.21,16.53," 	17,550.73 ",35.00," 	2,378.81 ",11.55,,14.86,,11.61%,1.00,11.43,14.69%,-0.54%,15.23%,,,,
1950.07,17.38,1.24,2.60,24.10,1950.54,2.45,236.49,16.92," 	16,170.25 ",35.38," 	2,419.02 ",10.54,,13.55,,12.62%,1.00,11.29,15.38%,-0.18%,15.56%,,,,
1950.08,18.43,1.29,2.66,24.30,1950.62,2.47,248.72,17.36," 	17,104.97 ",35.90," 	2,468.76 ",11.04,,14.19,,12.26%,1.00,11.20,14.90%,0.01%,14.89%,,,,
1950.09,19.08,1.33,2.72,24.40,1950.71,2.49,256.43,17.88," 	17,738.11 ",36.56," 	2,528.70 ",11.34,,14.56,,12.05%,1.00,11.16,14.17%,0.08%,14.09%,,,,
1950.1,19.87,1.38,2.76,24.60,1950.79,2.51,264.88,18.35," 	18,428.15 ",36.79," 	2,559.72 ",11.66,,14.97,,11.87%,1.00,11.07,13.47%,0.05%,13.41%,,,,
1950.11,19.83,1.42,2.80,24.70,1950.87,2.53,263.28,18.90," 	18,426.15 ",37.17," 	2,601.78 ",11.54,,14.81,,11.98%,1.00,11.03,13.86%,0.09%,13.77%,,,,
1950.12,19.75,1.47,2.84,25.00,1950.96,2.55,259.07,19.28," 	18,244.06 ",37.25," 	2,623.45 ",11.31,,14.51,,12.19%,1.00,10.90,14.28%,0.31%,13.97%,,,,
1951.01,21.21,1.49,2.84,25.40,1951.04,2.57,273.84,19.19," 	19,396.82 ",36.62," 	2,594.17 ",11.90,,15.26,,11.90%,1.00,10.73,14.18%,0.50%,13.68%,,,,
1951.02,22.00,1.50,2.83,25.70,1951.12,2.58,280.72,19.18," 	19,997.66 ",36.15," 	2,575.45 ",12.14,,15.57,,11.84%,1.00,10.62,14.32%,0.69%,13.63%,,,,
1951.03,21.63,1.52,2.83,25.80,1951.21,2.59,274.93,19.32," 	19,699.82 ",35.97," 	2,577.46 ",11.84,,15.18,,12.01%,1.00,10.59,14.88%,0.78%,14.10%,,,,
1951.04,21.92,1.53,2.79,25.80,1951.29,2.60,278.62,19.49," 	20,080.32 ",35.51," 	2,558.89 ",11.95,,15.31,,11.85%,1.00,10.61,14.99%,0.76%,14.23%,,,,
1951.05,21.93,1.55,2.76,25.90,1951.37,2.61,277.67,19.58," 	20,129.53 ",34.90," 	2,530.35 ",11.86,,15.20,,11.87%,1.00,10.58,15.10%,0.88%,14.23%,,,,
1951.06,21.55,1.56,2.72,25.90,1951.46,2.62,272.86,19.75," 	19,900.06 ",34.44," 	2,511.75 ",11.62,,14.88,,11.82%,1.00,10.60,15.11%,0.75%,14.36%,,,,
1951.07,21.93,1.55,2.65,25.90,1951.54,2.63,277.67,19.58," 	20,369.98 ",33.55," 	2,461.49 ",11.78,,15.09,,11.69%,1.00,10.61,14.76%,0.67%,14.09%,,,,
1951.08,22.89,1.53,2.58,25.90,1951.62,2.63,289.82,19.41," 	21,380.38 ",32.67," 	2,409.85 ",12.26,,15.70,,11.21%,1.00,10.63,14.68%,0.63%,14.05%,,,,
1951.09,23.48,1.52,2.51,26.10,1951.71,2.64,295.02,19.10," 	21,880.82 ",31.54," 	2,339.05 ",12.44,,15.94,,11.02%,1.00,10.56,14.31%,0.74%,13.57%,,,,
1951.1,23.36,1.48,2.49,26.20,1951.79,2.65,292.39,18.57," 	21,800.66 ",31.12," 	2,320.68 ",12.31,,15.76,,11.00%,1.00,10.53,14.51%,0.85%,13.66%,,,,
1951.11,22.71,1.45,2.46,26.40,1951.87,2.66,282.10,17.97," 	21,145.14 ",30.60," 	2,293.59 ",11.85,,15.17,,11.31%,1.00,10.47,15.40%,0.92%,14.47%,,,,
1951.12,23.41,1.41,2.44,26.50,1951.96,2.67,289.70,17.45," 	21,823.65 ",30.19," 	2,274.66 ",12.15,,15.54,,11.07%,1.00,10.44,15.16%,0.88%,14.28%,,,,
1952.01,24.19,1.41,2.43,26.50,1952.04,2.68,299.35,17.49," 	22,660.59 ",30.03," 	2,273.24 ",12.53,,16.02,,10.68%,1.00,10.46,14.33%,0.89%,13.44%,,,,
1952.02,23.75,1.42,2.41,26.30,1952.12,2.69,296.14,17.66," 	22,529.03 ",30.09," 	2,289.26 ",12.36,,15.81,,10.62%,1.00,10.55,14.57%,0.83%,13.74%,,,,
1952.03,23.81,1.42,2.40,26.30,1952.21,2.71,296.89,17.71," 	22,698.19 ",29.93," 	2,287.93 ",12.36,,15.81,,10.48%,1.00,10.56,14.52%,0.94%,13.58%,,,,
1952.04,23.74,1.43,2.38,26.40,1952.29,2.72,294.89,17.76," 	22,658.91 ",29.56," 	2,271.62 ",12.24,,15.66,,10.52%,1.00,10.53,14.16%,1.04%,13.12%,,,,
1952.05,23.73,1.44,2.36,26.40,1952.37,2.73,294.77,17.89," 	22,763.90 ",29.32," 	2,263.92 ",12.20,,15.61,,10.41%,1.00,10.55,13.26%,1.04%,12.22%,,,,
1952.06,24.38,1.45,2.34,26.50,1952.46,2.74,301.70,17.94," 	23,414.66 ",28.96," 	2,247.35 ",12.45,,15.93,,10.27%,1.00,10.52,11.59%,1.07%,10.52%,,,,
1952.07,25.08,1.45,2.35,26.70,1952.54,2.76,308.04,17.81," 	24,021.69 ",28.82," 	2,247.65 ",12.67,,16.21,,10.13%,1.00,10.45,11.56%,1.05%,10.52%,,,,
1952.08,25.18,1.45,2.35,26.70,1952.62,2.77,309.27,17.81," 	24,233.21 ",28.90," 	2,264.84 ",12.68,,16.23,,10.05%,1.00,10.47,11.80%,1.09%,10.70%,,,,
1952.09,24.78,1.45,2.36,26.70,1952.71,2.78,304.35,17.81," 	23,964.54 ",28.99," 	2,282.34 ",12.43,,15.92,,10.19%,1.00,10.48,11.82%,1.08%,10.74%,,,,
1952.1,24.26,1.44,2.37,26.70,1952.79,2.79,297.97,17.65," 	23,577.43 ",29.15," 	2,306.56 ",12.13,,15.54,,10.26%,1.00,10.49,11.68%,1.14%,10.53%,,,,
1952.11,25.03,1.42,2.39,26.70,1952.87,2.81,307.42,17.48," 	24,441.04 ",29.31," 	2,330.51 ",12.47,,15.99,,9.95%,1.00,10.50,12.05%,1.17%,10.88%,,,,
1952.12,26.04,1.41,2.40,26.70,1952.96,2.82,319.83,17.32," 	25,542.01 ",29.48," 	2,354.10 ",12.93,,16.58,,9.59%,1.00,10.52,12.07%,1.24%,10.82%,,,,
1953.01,26.18,1.41,2.41,26.60,1953.04,2.83,322.76,17.38," 	25,891.56 ",29.71," 	2,383.45 ",13.01,,16.67,,9.50%,1.00,10.57,12.37%,1.25%,11.12%,,,,
1953.02,25.86,1.41,2.42,26.50,1953.12,2.80,320.01,17.45," 	25,788.24 ",29.95," 	2,413.28 ",12.86,,16.48,,9.58%,1.00,10.66,12.59%,1.12%,11.47%,,,,
1953.03,25.99,1.41,2.43,26.60,1953.21,2.77,320.41,17.38," 	25,937.18 ",29.96," 	2,425.06 ",12.83,,16.45,,9.48%,1.00,10.67,12.48%,1.10%,11.38%,,,,
1953.04,24.71,1.41,2.46,26.60,1953.29,2.83,304.63,17.42," 	24,777.32 ",30.29," 	2,463.36 ",12.16,,15.59,,9.73%,0.98,10.65,13.54%,1.13%,12.42%,,,,
1953.05,24.84,1.42,2.48,26.70,1953.37,3.05,305.09,17.40," 	24,932.32 ",30.50," 	2,492.56 ",12.14,,15.56,,9.50%,1.00,10.43,13.73%,1.40%,12.33%,,,,
1953.06,23.95,1.42,2.51,26.80,1953.46,3.11,293.06,17.38," 	24,067.64 ",30.71," 	2,522.33 ",11.62,,14.90,,9.85%,1.02,10.37,14.12%,1.41%,12.71%,,,,
1953.07,24.29,1.42,2.52,26.80,1953.54,2.93,297.22,17.38," 	24,528.23 ",30.88," 	2,548.08 ",11.75,,15.07,,9.99%,1.00,10.55,13.73%,1.21%,12.52%,,,,
1953.08,24.39,1.42,2.54,26.90,1953.62,2.95,297.34,17.31," 	24,656.70 ",30.92," 	2,564.41 ",11.72,,15.03,,10.10%,1.01,10.52,14.01%,1.29%,12.72%,,,,
1953.09,23.27,1.42,2.55,26.90,1953.71,2.87,283.68,17.31," 	23,644.08 ",31.09," 	2,590.99 ",11.14,,14.29,,10.56%,1.02,10.62,14.81%,1.16%,13.65%,,,,
1953.1,23.97,1.43,2.54,27.00,1953.79,2.66,291.13,17.37," 	24,385.76 ",30.81," 	2,580.67 ",11.39,,14.62,,10.61%,1.00,10.80,14.48%,0.97%,13.51%,,,,
1953.11,24.50,1.44,2.52,26.90,1953.87,2.68,298.68,17.55," 	25,140.15 ",30.76," 	2,589.26 ",11.64,,14.95,,10.36%,1.01,10.84,14.10%,0.95%,13.14%,,,,
1953.12,24.83,1.45,2.51,26.90,1953.96,2.59,302.70,17.68," 	25,602.76 ",30.60," 	2,588.12 ",11.75,,15.10,,10.37%,1.01,10.95,14.12%,0.85%,13.27%,,,,
1954.01,25.46,1.46,2.52,26.90,1954.04,2.48,310.38,17.76," 	26,377.53 ",30.76," 	2,614.27 ",12.00,,15.43,,10.30%,1.00,11.08,14.15%,0.73%,13.43%,,,,
1954.02,26.02,1.46,2.54,26.90,1954.12,2.47,317.21,17.84," 	27,084.05 ",30.92," 	2,640.40 ",12.22,,15.71,,10.17%,1.01,11.12,14.02%,0.75%,13.27%,,,,
1954.03,26.57,1.47,2.55,26.90,1954.21,2.37,323.91,17.92," 	27,784.05 ",31.09," 	2,666.52 ",12.42,,15.97,,10.13%,1.01,11.24,13.96%,0.62%,13.34%,,,,
1954.04,27.63,1.46,2.57,26.80,1954.29,2.29,338.09,17.91," 	29,128.29 ",31.49," 	2,712.87 ",12.91,,16.60,,9.81%,0.99,11.38,13.62%,0.52%,13.10%,,,,
1954.05,28.73,1.46,2.60,26.90,1954.37,2.37,350.24,17.76," 	30,302.84 ",31.66," 	2,738.83 ",13.31,,17.12,,9.54%,1.00,11.28,13.31%,0.67%,12.64%,,,,
1954.06,28.96,1.45,2.62,26.90,1954.46,2.38,353.05,17.68," 	30,672.88 ",31.94," 	2,774.96 ",13.36,,17.18,,9.44%,1.01,11.29,13.09%,0.68%,12.41%,,,,
1954.07,30.13,1.46,2.62,26.90,1954.54,2.30,367.31,17.76," 	32,040.65 ",31.98," 	2,789.68 ",13.83,,17.78,,9.20%,1.00,11.39,13.00%,0.58%,12.42%,,,,
1954.08,30.73,1.46,2.63,26.90,1954.62,2.36,374.63,17.84," 	32,808.37 ",32.02," 	2,804.32 ",14.04,,18.05,,9.04%,1.00,11.36,12.63%,0.68%,11.95%,,,,
1954.09,31.45,1.47,2.63,26.80,1954.71,2.38,384.83,17.99," 	33,833.63 ",32.18," 	2,829.33 ",14.36,,18.45,,8.82%,1.00,11.40,12.47%,0.64%,11.83%,,,,
1954.1,32.18,1.49,2.68,26.80,1954.79,2.43,393.77,18.27," 	34,752.84 ",32.75," 	2,890.67 ",14.62,,18.78,,8.65%,1.00,11.37,12.39%,0.70%,11.68%,,,,
1954.11,33.44,1.52,2.72,26.80,1954.87,2.48,409.18,18.56," 	36,250.07 ",33.32," 	2,952.18 ",15.12,,19.41,,8.37%,1.00,11.35,11.98%,0.76%,11.22%,,,,
1954.12,34.97,1.54,2.77,26.70,1954.96,2.51,429.51,18.91," 	38,190.26 ",34.02," 	3,025.08 ",15.79,,20.26,,7.96%,0.99,11.38,11.23%,0.74%,10.49%,,,,
1955.01,35.60,1.55,2.83,26.70,1955.04,2.61,437.25,19.00," 	39,019.03 ",34.80," 	3,105.44 ",15.99,,20.50,,7.78%,1.00,11.31,11.30%,0.83%,10.47%,,,,
1955.02,36.79,1.55,2.90,26.70,1955.12,2.65,451.86,19.08," 	40,465.19 ",35.58," 	3,186.04 ",16.44,,21.06,,7.57%,1.00,11.29,11.01%,0.87%,10.14%,,,,
1955.03,36.50,1.56,2.96,26.70,1955.21,2.68,448.30,19.16," 	40,289.21 ",36.36," 	3,267.29 ",16.22,,20.76,,7.62%,1.00,11.29,11.06%,0.87%,10.18%,,,,
1955.04,37.76,1.56,3.05,26.70,1955.29,2.75,463.78,19.20," 	41,823.82 ",37.42," 	3,374.56 ",16.69,,21.33,,7.38%,1.00,11.24,10.78%,0.92%,9.86%,,,,
1955.05,37.60,1.57,3.13,26.70,1955.37,2.76,461.81,19.24," 	41,791.20 ",38.48," 	3,482.60 ",16.52,,21.10,,7.37%,1.00,11.26,10.98%,0.94%,10.04%,,,,
1955.06,39.78,1.57,3.22,26.70,1955.46,2.78,488.59,19.28," 	44,359.62 ",39.55," 	3,590.70 ",17.37,,22.16,,6.94%,0.99,11.27,9.74%,0.90%,8.84%,,,,
1955.07,42.69,1.59,3.29,26.80,1955.54,2.90,522.37,19.42," 	47,573.90 ",40.30," 	3,670.10 ",18.45,,23.50,,6.52%,1.00,11.13,8.99%,1.06%,7.92%,,,,
1955.08,42.43,1.60,3.37,26.80,1955.62,2.97,519.19,19.62," 	47,433.05 ",41.20," 	3,763.64 ",18.22,,23.17,,6.52%,1.00,11.09,9.25%,1.10%,8.15%,,,,
1955.09,44.34,1.62,3.44,26.90,1955.71,2.97,540.54,19.75," 	49,534.35 ",41.94," 	3,842.99 ",18.84,,23.93,,6.38%,1.01,11.08,9.16%,1.11%,8.05%,,,,
1955.1,42.11,1.63,3.50,26.90,1955.79,2.88,513.36,19.83," 	47,194.55 ",42.67," 	3,922.61 ",17.77,,22.53,,6.79%,1.00,11.19,9.93%,0.96%,8.96%,,,,
1955.11,44.95,1.63,3.56,26.90,1955.87,2.89,547.98,19.91," 	50,530.01 ",43.40," 	4,001.93 ",18.84,,23.84,,6.46%,1.00,11.21,9.30%,0.90%,8.39%,,,,
1955.12,45.37,1.64,3.62,26.80,1955.96,2.96,555.16,20.07," 	51,346.66 ",44.30," 	4,096.87 ",18.94,,23.94,,6.26%,1.01,11.21,9.07%,0.77%,8.29%,,,,
1956.01,44.15,1.67,3.64,26.80,1956.04,2.90,540.24,20.43," 	50,123.44 ",44.58," 	4,136.27 ",18.29,,23.08,,6.51%,1.01,11.30,9.54%,0.74%,8.80%,,,,
